"LabID","CRA","Error","Material","Species","SiteName","Country","Longitude","Latitude","Region"
"GrN-28621",8940,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-28622",8790,60,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-28623",8770,60,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-28624",8760,25,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"Hd-19640",8882,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"P-1238",8807,128,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"P-1239",8611,108,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"P-1240",8958,130,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"P-1241",8793,127,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"P-1242",8778,128,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"MC-607",12500,160,,,"Assouad","SY",39.033,36.95,"2"
"MC-864",8450,120,"charcoal",,"Assouad","SY",39.033,36.95,"2"
"MC-865",8620,120,"charcoal",,"Assouad","SY",39.033,36.95,"2"
"PITT-622",7550,80,"grain (charred)","Triticum","Atlit-Yam","IL",34.9352,32.7108,"1"
"Pta-3950",8000,90,"charcoal",,"Atlit-Yam","IL",34.9352,32.7108,"1"
"RT-2477-2478",7605,55,"wood (waterlogged,branches)",,"Atlit-Yam","IL",34.9352,32.7108,"1"
"RT-2489-2492",7880,55,"wood (waterlogged,branch)",,"Atlit-Yam","IL",34.9352,32.7108,"1"
"RT-2493-2495",7755,55,"wood (waterlogged,branch)",,"Atlit-Yam","IL",34.9352,32.7108,"1"
"RT-2496-2497",8170,55,"plant matter (waterlogged)",,"Atlit-Yam","IL",34.9352,32.7108,"1"
"RT-3038",8000,45,"bone","Homo sapiens","Atlit-Yam","IL",34.9352,32.7108,"1"
"RT-707",8140,120,"charcoal",,"Atlit-Yam","IL",34.9352,32.7108,"1"
"RT-944A",7670,85,"grain (charred)","Hordeum vulgare","Atlit-Yam","IL",34.9352,32.7108,"1"
"RT-944C",7610,90,"charcoal",,"Atlit-Yam","IL",34.9352,32.7108,"1"
"OxA-18833",9195,40,"charcoal","Chenopodiaceae","Ayn Qasiyah","JO",36.8181,31.8339,"1"
"OxA-2142",15160,190,"charcoal",,"Azariq 13, W Negev","IL",34.4167,30.95,"1"
"OxA-869",13260,200,"charcoal",,"Azraq 17","JO",35.0105,29.5269,"1"
"OxA-2412",8275,80,"charcoal",,"Azraq 31","JO",36.81,31.83,"1"
"OxA-870",8350,120,"charcoal",,"Azraq 31","JO",36.82,31.83,"1"
"Bln-5035",7887,43,"charcoal","Juniperus","Ba'ja","JO",35.4611,30.4133,"1"
"Bln-5036",7910,44,"charcoal","Juniperus","Ba'ja","JO",35.4611,30.4133,"1"
"Bln-5123",8100,33,"charcoal","Juniperus","Ba'ja","JO",35.4611,30.4133,"1"
"KIA-11576",10470,121,"charcoal",,"Baaz","SY",36.51,33.81,"1"
"KIA-11577",10942,65,"charcoal",,"Baaz","SY",36.51,33.81,"1"
"KIA-11578",10667,97,"charcoal",,"Baaz","SY",36.51,33.81,"1"
"AA-38141",10031,69,"charcoal",,"Bab edh-Dhra","JO",35.5342,31.2539,"1"
"AA-38142",10059,73,"charcoal",,"Bab edh-Dhra","JO",35.5342,31.2539,"1"
"AA-38143",9984,67,"charcoal",,"Bab edh-Dhra","JO",35.5342,31.2539,"1"
"AA-38144",10000,68,"charcoal",,"Bab edh-Dhra","JO",35.5342,31.2539,"1"
"ISGS-2898",9960,110,"charcoal",,"Bab edh-Dhra","JO",35.5342,31.2539,"1"
"ISGS-3277",9610,170,"charcoal",,"Bab edh-Dhra","JO",35.5342,31.2539,"1"
"ISGS-3278",9940,180,"charcoal",,"Bab edh-Dhra","JO",35.5342,31.2539,"1"
"ISGS-A0246",9913,59,"charcoal",,"Bab edh-Dhra","JO",35.5342,31.2539,"1"
"ISGS-A0248",9835,65,"charcoal",,"Bab edh-Dhra","JO",35.5342,31.2539,"1"
"Hd-20910",7546,41,"charcoal",,"Bademağacı","TR",30.4981,37.2231,"3"
"Hd-22339",7553,31,"charcoal",,"Bademağacı","TR",30.4981,37.2231,"3"
"Hd-22340",7949,31,"charcoal",,"Bademağacı","TR",30.4981,37.2231,"3"
"Ly-4863",9325,40,"seeds",,"Balas","SY",37.54,34.91,"2"
"GrN-14537",8380,100,"charcoal","Pistacia atlantica","Basta","JO",35.5333,30.2275,"1"
"GrN-14538",8155,50,"charcoal","Pistacia atlantica","Basta","JO",35.5333,30.2275,"1"
"KIA-30842",8325,35,"charcoal",,"Basta","JO",35.5333,30.2275,"1"
"KIA-30843a",7990,35,"charcoal",,"Basta","JO",35.5333,30.2275,"1"
"KIA-30843b",7985,30,"humic acid",,"Basta","JO",35.5333,30.2275,"1"
"KIA-30844",7960,35,"charcoal",,"Basta","JO",35.5333,30.2275,"1"
"KIA-30845a",8435,40,"charcoal",,"Basta","JO",35.5333,30.2275,"1"
"KIA-30845b",7840,160,"humic acid",,"Basta","JO",35.5333,30.2275,"1"
"KIA-30846",8100,40,"charcoal",,"Basta","JO",35.5333,30.2275,"1"
"KIA-30847",7910,55,"charcoal",,"Basta","JO",35.5333,30.2275,"1"
"KIA-30848a",8320,40,"charcoal",,"Basta","JO",35.5333,30.2275,"1"
"KIA-30848b",8260,50,"humic acid",,"Basta","JO",35.5333,30.2275,"1"
"KN-5450",8151,52,"wood","Tamarix","Bawwab al-Ghazal","JO",35.7333,31.9667,"1"
"KN-5451",8104,78,"wood","Tamarix","Bawwab al-Ghazal","JO",35.7333,31.9667,"1"
"KN-5452",8102,51,"wood","Tamarix","Bawwab al-Ghazal","JO",35.7333,31.9667,"1"
"KN-5453",8139,39,"wood","Tamarix","Bawwab al-Ghazal","JO",35.7333,31.9667,"1"
"KN-5454",8273,59,"wood","Tamarix","Bawwab al-Ghazal","JO",35.7333,31.9667,"1"
"AA-13036",8830,70,"nutshell","Pistacia","Beidha","JO",35.4478,30.3708,"1"
"AA-13037",7720,130,"seed (charred)","Leguminosae","Beidha","JO",35.4478,30.3708,"1"
"AA-13038",8765,80,"seed (charred)","Leguminosae","Beidha","JO",35.4478,30.3708,"1"
"AA-14109",8646,69,"bone",,"Beidha","JO",35.4478,30.3708,"1"
"AA-1464",12130,190,"charcoal",,"Beidha","JO",35.4478,30.3708,"1"
"AA-1465",12450,170,"charcoal",,"Beidha","JO",35.4478,30.3708,"1"
"Beta-235214",11820,70,"charcoal",,"Beidha","JO",35.4478,30.3708,"1"
"Beta-235216",9110,50,"charcoal",,"Beidha","JO",35.4478,30.3708,"1"
"BM-111",8790,200,"charcoal",,"Beidha","JO",35.4478,30.3708,"1"
"GrN-5062",9030,50,"charcoal","Juniperus","Beidha","JO",35.4478,30.3708,"1"
"GrN-5063",8860,50,"seeds","Pistacia","Beidha","JO",35.4478,30.3708,"1"
"GrN-5136",8810,50,"charcoal","Pistacia","Beidha","JO",35.4478,30.3708,"1"
"K-1082",8710,120,"seeds","Pistacia atlantica","Beidha","JO",35.4478,30.3708,"1"
"K-1083",8640,160,"charcoal","Pistacia","Beidha","JO",35.4478,30.3708,"1"
"K-1084",8730,160,"charcoal","Juniperus","Beidha","JO",35.4478,30.3708,"1"
"K-1085",8550,160,"charcoal","Juniperus","Beidha","JO",35.4478,30.3708,"1"
"K-1086",8940,160,"charcoal","Quercus","Beidha","JO",35.4478,30.3708,"1"
"K-1410",8850,100,"charcoal","Juniperus","Beidha","JO",35.4478,30.3708,"1"
"K-1411",8770,150,"charcoal","Quercus","Beidha","JO",35.4478,30.3708,"1"
"K-1412",8720,150,"charcoal","Pistacia","Beidha","JO",35.4478,30.3708,"1"
"P-1378",8715,130,"charcoal",,"Beidha","JO",35.4478,30.3708,"1"
"P-1379",8546,100,"seed (charred)","Pistacia","Beidha","JO",35.4478,30.3708,"1"
"P-1380",9128,103,"charcoal","Pistacia","Beidha","JO",35.4478,30.3708,"1"
"P-1381",8765,102,"charcoal",,"Beidha","JO",35.4478,30.3708,"1"
"P-1382",8892,115,"charcoal",,"Beidha","JO",35.4478,30.3708,"1"
"Beta-368934",8610,50,"bone",,"Bestansur","IQ",45.2059,35.3768,"2"
"RT-1394",8330,100,"charcoal",,"Betzet 1","IL",35.15,33.06,"1"
"GrN-10590",12230,190,,,"Bouqraz","SY",40.39,35.02,"2"
"GrN-10591",7945,50,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-10592",8110,50,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-13080",8365,50,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-13081",7520,50,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-13082",7530,50,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-13090",7880,60,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-13099",8025,50,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-13100",8080,50,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-13101",8230,35,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-13102",8345,35,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-13103",8285,50,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-13104",8300,50,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-4818",8140,60,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-4819",7960,55,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-4820",7840,60,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-4852",8240,100,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-8258",8115,40,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-8259",7925,40,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-8260",7905,45,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-8261",8155,45,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-8262",8380,45,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-8263",8330,80,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"GrN-8264",7860,40,"charcoal",,"Bouqraz","SY",40.39,35.02,"2"
"OxA-2766",7930,80,"charcoal",,"Burqu 27","JO",37.9666,32.6174,"1"
"OxA-2768",8140,90,"charcoal",,"Burqu 35","JO",37.9666,32.6174,"1"
"OxA-2769",8180,80,"charcoal",,"Burqu 35","JO",37.9666,32.6174,"1"
"OxA-2770",8270,80,"charcoal",,"Burqu 35","JO",37.9666,32.6174,"1"
"Ly-2181",8450,160,"charcoal",,"Cafer Höyük","TR",38.7531,38.4161,"2"
"Ly-2182",8990,160,"charcoal",,"Cafer Höyük","TR",38.7531,38.4161,"2"
"Ly-2523",8600,120,"charcoal",,"Cafer Höyük","TR",38.7531,38.4161,"2"
"Ly-3090",8920,160,"charcoal",,"Cafer Höyük","TR",38.7531,38.4161,"2"
"Ly-3091",8980,150,"charcoal",,"Cafer Höyük","TR",38.7531,38.4161,"2"
"Ly-3772",8480,140,"charcoal",,"Cafer Höyük","TR",38.7531,38.4161,"2"
"Ly-3773",7900,190,"charcoal",,"Cafer Höyük","TR",38.7531,38.4161,"2"
"Ly-4436",9560,190,"charcoal",,"Cafer Höyük","TR",38.7531,38.4161,"2"
"Ly-4437",8950,80,"charcoal",,"Cafer Höyük","TR",38.7531,38.4161,"2"
,8990,160,"charcoal",,"Cafer Höyük","TR",38.7531,38.4161,"2"
"AA-41170",7853,36,"charcoal","Juniperus","Can Hasan I","TR",33.331,37.263,"3"
"AA-41171",7695,33,"charcoal","Juniperus","Can Hasan I","TR",33.331,37.263,"3"
"BM-1655",7660,70,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1655R",7980,120,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1656",7770,100,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1656R",8090,170,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1657",7760,90,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1657R",8080,130,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1658",7760,90,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1658R",8060,130,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1660R",8390,140,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1662R",8460,110,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1663",7940,190,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1664R",8470,140,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1665R",8270,160,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1666R",8460,150,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"BM-1667R",8480,110,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"HU-10",7796,140,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"HU-11",8584,65,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"HU-12",8543,66,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"HU-9",7874,70,"charcoal",,"Can Hasan III","TR",33.331,37.263,"3"
"OxA-388",7910,160,"grain (charred)","Triticum dicoccum","Can Hasan III","TR",33.331,37.263,"3"
"OxA-X-104222",7870,60,"bone","animal","Catalhöyük East","TR",32.8257,37.6664,"3"
"OxA-X-104513",7850,110,"bone","animal","Catalhöyük East","TR",32.8257,37.6664,"3"
"PL-980507B",7850,90,"grain","Cerealia","Catalhöyük East","TR",32.8257,37.6664,"3"
"PL-980565A",8050,70,"grain","Cerealia","Catalhöyük East","TR",32.8257,37.6664,"3"
"PL-980568A",7880,90,"grain","Cerealia","Catalhöyük East","TR",32.8257,37.6664,"3"
,7898,80,"seeds",,"Catalhöyük East","TR",32.8257,37.6664,"3"
,7930,80,"seeds",,"Catalhöyük East","TR",32.8257,37.6664,"3"
,7950,80,"charcoal",,"Catalhöyük East","TR",32.8257,37.6664,"3"
,8060,80,"charcoal",,"Catalhöyük East","TR",32.8257,37.6664,"3"
"AA-18104",8065,50,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-18105",7710,100,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-19344",7620,50,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-19345",7626,52,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-19346",7670,50,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-19347",7998,54,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-19348",7982,52,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-19349",7944,65,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-19350",7918,54,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-19351",7747,65,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-27976",7780,55,"charcoal",,"Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-27978",7710,70,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-27979",7700,60,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-27980",7790,60,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-27982",8195,80,"charcoal",,"Çatalhöyük East","TR",32.8257,37.6664,"3"
"AA-47057",8085,66,"bone","Bos","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11007",7630,45,"bone","Ovis/Capra","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11028",7780,40,"grain (charred)","Hordeum/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11029",7730,45,"seeds (charred)","Lens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11030",7685,40,"grain (charred)","Triticum dicoccum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11031",7675,50,"grain (charred)","Hordeum/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11032",7765,40,"grain (charred)","Hordeum/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11040",7640,45,"grain (charred)","Hordeum/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11041",7655,45,"grain (charred)","Hordeum vulgare","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11042",7785,45,"grain (charred)","Hordeum/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11043",7680,50,"grain (charred)","Triticum dicoccum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11044",7680,50,"grain (charred)","Hordeum/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11045",7620,45,"seeds (charred)","Lens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11046",7730,50,"grain (charred)","Triticum dicoccum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11047",7790,50,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11048",7800,50,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11049",7760,50,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11050",7775,50,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11051",7855,45,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11052",7860,45,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11075",7725,75,"bone","Bos","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11077",7540,60,"seeds (charred)","Lens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11078",7515,60,"grain (charred)","Triticum dicoccum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11079",7590,60,"grain (charred)","Hordeum/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11155",7710,50,"grain (charred)","Hordeum/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11182",7535,45,"bone","Capra","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11183",7750,45,"grain (charred)","Hordeum/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11267",7990,50,"seeds","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11267",8050,60,"seeds (calcified)","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11268",7630,50,"seeds (calcified)","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11269",7530,45,"seed (silicified)","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11545",7670,40,"seeds (charred)","Leguminosae","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11712",7705,55,"seeds (charred)","Lens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-11713",7755,55,"seeds (charred)","Lens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-12107",7904,38,"seed (silicified)","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-13804",7765,38,"seed (silicified)","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-13805",7755,39,"seed (silicified)","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-13806",7914,40,"seed (silicified)","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-13807",8000,38,"seed (silicified)","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-13869",7830,40,"seed (silicified)","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-13870",8170,45,"seed (silicified)","Celtis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-16797",7598,43,"bone","Ovis/Capra","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-16798",7657,43,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-16799",7707,44,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-16800",7704,45,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-16801",7690,43,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-16802",7712,43,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-21261",8033,39,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-21262",7955,40,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-23247",8027,37,"bone","Ovis/Capra","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-23248",8082,37,"bone","Ovis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-23250",8085,36,"bone","Ovis/Capra","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-23251",8137,36,"bone","Capra","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-23252",8199,36,"bone","Ovis/Capra","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-23523",7931,38,"bone","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-27087",8000,40,"bone","Ovis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9771",7965,55,"grain (charred)","Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9772",8025,55,"grain (charred)","Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9774",7935,50,"seeds (charred)","Scirpus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9775",8090,55,"grain (charred)","Hordeum/Scirpus/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9776",7985,55,"seeds (charred)","Scirpus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9777",8160,50,"seeds (charred)","Lens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9778",8240,55,"grain (charred)","Triticum dicoccum,Pisum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9892",8150,50,"seeds (charred)","Lens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9893",8155,50,"grain (charred)","Cerealea/Scirpus/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9943",7910,55,"grain (charred)","Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9944",7975,50,"grain (charred)","Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9945",7775,50,"seeds (charred)","Scirpus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9946",7980,55,"seeds (charred)","Scirpus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9947",7985,50,"grain (charred)","Hordeum/Scirpus/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9948",8090,50,"grain (charred)","Hordeum/Scirpus/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9949",8050,50,"seeds (charred)","Pisum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9950",8030,50,"grain (charred)","Pisum/Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-9980",7955,75,"grain (charred)","Triticum","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-X-1042-22",7870,60,"bone","Ovis","Çatalhöyük East","TR",32.8257,37.6664,"3"
"OxA-X-1045-13",7850,110,"bone","animal","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1362",7904,111,"charcoal","Ulmus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1363",7911,103,"charcoal",,"Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1364",7936,98,"charcoal","Ulmus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1365",7729,80,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1366",7684,90,"charcoal",,"Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1367",7853,97,"charcoal","Quercus/Ulmus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1369",7937,109,"charcoal",,"Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1370",8036,104,"charcoal","Ulmus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1371",7844,102,"charcoal",,"Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1372",7915,85,"bone/charcoal","Ulmus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1374",7757,92,"charcoal","Ulmus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-1375",7661,99,"charcoal","Ulmus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-769",7505,93,"grain","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-770",7912,94,"charcoal","Quercus/Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-772",7572,91,"charcoal","Quercus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-774",7531,94,"charcoal",,"Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-775",8037,96,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-776",7640,91,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-777",7704,91,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-778",7538,89,"grain","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-779",8190,99,"charcoal",,"Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-781",7524,90,"charcoal","Quercus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-782",8092,98,"charcoal",,"Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-796",7521,77,"grain","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-797",7629,90,"charcoal","Juniperus","Çatalhöyük East","TR",32.8257,37.6664,"3"
"P-827",7579,86,"bone/tissue","Homo sapiens","Çatalhöyük East","TR",32.8257,37.6664,"3"
"PL-972126A",7830,80,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"PL-972139A",7710,70,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"PL-972424A",7940,80,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"PL-972425A",8070,80,"charcoal",,"Çatalhöyük East","TR",32.8257,37.6664,"3"
"PL-972431A",7810,80,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"PL-9800507B",7850,90,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"PL-9800521A",7820,90,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"PL-9800522A",7830,90,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
"PL-9800562A",7640,90,"grain (charred)","Cerealia","Çatalhöyük East","TR",32.8257,37.6664,"3"
